-A
0,5633,7171,4,3592,3081,6153,4109,9229,1553,7185,8724,8728,2585,5658,34,6185,5163,43,2099,2619,2620,572,8771,4677,4678,3655,7246,5198,3665,1619,85,7254,7255,5724,604,8798,8287,3171,614,8807,6248,3687,6254,2160,7280,9333,6774,124,8834,2697,2699,6796,2189,4750,8849,8339,3733,7830,5781,9882,154,9883,6811,4771,2215,6828,4274,4789,6328,1211,5822,3267,3781,6343,7370,6346,5324,2768,7894,3288,1753,8409,4827,3817,5353,1776,8947,7925,5878,9974,9464,6393,9209,7424,9985,6919,1288,2315,2316,5389,8465,2836,4377,6425,6435,2350,4911,3376,1856,5440,8516,6985,330,4431,1885,2913,4961,8546,5989,2409,8042,5997,7534,4976,5490,7541,6007,6008,7553,1922,1410,1413,901,8076,3982,8079,9103,3985,6032,2964,2965,4501,7582,4002,5029,1962,6572,8111,434,1972,7098,9659,1981,9667,7626,9168,9169,1490,9171,9684,4053,9173,8155,4065,1506,6115,6631,490,2543,1012,7157,6645,7671,7673,1530
-B
0,2,4099,4,4101,4104,10,13,14,8207,8213,8214,4120,4121,8217,4123,27,4126,31,34,37,4133,40,41,43,44,8241,8242,8243,51,8245,8252,62,64,8256,66,4163,4165,70,71,4169,76,4175,8275,85,8277,8279,86,8282,8284,4188,8285,8287,93,8292,103,105,4208,117,4214,119,8312,121,122,123,124,8315,4219,127,132,4229,8326,4231,8331,141,142,8334,4241,146,147,8339,4245,149,4248,4250,154,155,8352,8353,8355,8357,165,167,8364,172,8368,4274,182,184,186,187,8384,194,195,8388,4301,4303,209,8409,8411,220,225,8418,8419,8421,234,236,8430,240,241,8440,4349,254,8447,8451,263,4362,8465,4369,8470,4375,4376,4377,8474,8472,281,287,293,8485,4394,4399,4400,4412,8509,4415,320,8515,8516,4420,8519,4424,330,331,8522,4431,8528,337,8531,341,8534,8538,4444,4445,8546,8549,4471,8569,4478,8574,8577,389,396,4496,4497,4501,410,4506,8604,412,8607,8610,8612,8616,4521,426,8619,8621,429,8624,434,4532,440,441,8640,449,8641,8642,8643,4553,458,8652,8656,8659,8660,8665,474,4572,8669,478,4579,4580,8678,489,490,4589,4590,8687,4592,4593,497,499,498,507,510,513,4610,4618,8718,527,8722,8724,4629,4631,8728,539,4637,542,8740,549,551,8745,4653,4659,566,8759,4664,569,572,8771,4676,4677,579,4678,585,8782,8783,595,8788,8789,4694,4698,604,8797,8798,4703,613,614,8807,8805,8809,621,4717,8813,8819,627,4731,639,640,8834,8846,4751,4750,8849,8847,8851,4755,8853,8854,4758,663,4761,4762,8862,8863,4771,683,4782,8880,688,4789,694,695,4792,8887,8890,8893,4802,4803,706,8903,715,4812,717,721,4827,732,4832,737,738,8931,8935,8937,8938,747,745,749,750,4847,8939,8947,760,4856,773,4872,777,4875,4876,8973,8985,4890,800,8994,8996,8998,9003,4911,815,4912,4913,9013,4918,9014,824,4921,823,4925,9024,4930,9033,9034,844,9037,4942,850,9043,4951,4953,9052,9054,4959,863,865,4961,4960,4958,9061,4963,862,4968,9065,867,4973,878,4976,4979,4980,883,4987,4988,4992,901,902,9097,905,9098,5002,9103,912,5013,9119,9120,5025,5027,5028,5029,9126,9124,936,937,939,5036,944,946,948,953,962,5059,9158,9162,5071,9168,9169,5074,9171,9172,980,9173,9175,5082,992,9187,9189,999,5099,1004,5101,9198,5107,1012,9208,9209,5126,9224,9225,1035,9228,9229,5138,1045,1048,5147,5148,1053,9244,1056,1057,5152,5155,1058,5157,1064,9258,5163,1068,9262,1075,5172,1077,1081,1082,5178,1085,1086,5188,5190,9286,9287,9289,1098,1099,9290,5192,5198,9296,1104,1118,5215,9312,5217,9310,5219,9316,9320,1131,5231,5234,9333,9334,1142,5240,5245,9341,1151,9342,9345,9347,9353,5260,1166,5262,1169,9362,9363,1178,5277,5278,5281,9378,5283,1188,1192,1193,1194,1195,9396,5303,9400,9399,1211,9409,9412,5317,5324,1229,5326,1231,9432,9433,1240,5339,1243,1241,5344,9445,9446,1256,5353,1260,9453,1262,5364,9463,9464,9468,5376,9475,5379,5381,5384,1288,5387,9485,1293,5389,5392,1294,5401,1317,5415,1320,5418,9515,5421,9517,1327,5424,1334,9533,5438,5440,1345,9536,9540,5445,5447,1351,5452,5455,9560,9561,1370,5465,5470,5476,9580,9583,1392,5490,1395,1396,1394,9592,1410,5507,9603,1413,1414,5513,5514,1418,9613,5519,5520,1424,9615,5523,5522,9623,9627,5531,9630,1440,9632,5538,5536,5542,1449,1451,1455,9650,1459,5560,1465,1466,9659,5563,9658,5567,9666,9667,9669,1478,5576,1481,1480,9674,9673,9676,5585,1490,9681,9684,9685,5591,9689,1497,1499,5597,1506,1507,9701,1510,5605,5609,9714,5619,1528,1530,9724,9729,5633,9730,5635,1545,1553,5649,5651,9754,9755,5658,5662,5667,5672,9770,1579,5677,9773,5679,5682,9781,5685,9783,1589,5692,5693,9788,9791,1602,1604,9797,5703,5704,1609,5706,9803,1611,5709,5714,1619,9814,5719,5724,5726,9825,9834,1644,9836,9842,1652,9847,1656,5753,5754,1655,1662,1664,9859,1674,9866,1681,5778,5779,1683,9876,1686,5781,5784,5777,9882,9883,9884,9887,9888,5793,1698,9893,9899,1708,1711,5812,5815,1724,1725,9918,9919,9920,1734,1739,9934,9935,1746,5844,9941,1749,5846,9944,1753,5851,5853,1758,5857,9954,1768,1771,9965,1774,5871,1775,1776,1773,1779,5875,9973,5878,9974,9977,1788,9981,9985,9988,5893,1798,5895,1810,5912,5914,1819,1822,5921,5925,1836,1838,5941,1848,1849,1856,5957,5966,5968,5977,5979,5980,1885,5981,1890,1893,5989,1896,1899,5997,6008,1922,1928,6032,1937,6034,1938,1943,1949,6046,6047,6049,6050,1960,1961,1962,6059,1966,1972,6070,1975,6071,1976,1978,6075,6073,1981,1983,6079,1986,1989,2007,2016,2017,6115,2021,6119,6123,2030,2044,6143,2048,6146,6148,6153,6155,6157,6166,2070,2071,2074,6174,6178,6182,6185,2096,2099,2103,6203,2112,2114,2115,6216,2130,6226,2133,6231,6233,2138,6234,2137,6240,2145,2146,2149,6246,6245,6248,6249,2154,2155,6252,6254,2160,6267,2172,6268,6271,2175,6277,2181,2183,6282,2189,2190,6287,6311,2215,6317,2221,6323,2229,2230,6328,2237,2241,2242,2246,6343,6345,6346,6350,2257,2264,2276,6373,2278,6378,2287,6387,6390,6393,6396,6397,2305,6403,6406,2311,2315,2316,2324,2325,6424,6425,2328,6429,6432,6434,6435,2347,2349,2350,2353,6453,2358,6456,6457,2367,2373,6472,6474,6479,2387,6485,2390,6494,6495,6497,2409,6507,6513,2422,6519,6525,2432,6532,6538,2443,6544,6548,2453,2455,2456,2461,6557,2464,2472,2474,6572,2476,6575,6585,6603,6605,2515,2519,2525,6624,6631,6633,2543,2548,6645,2557,6655,2561,2564,2570,6668,2575,6678,2583,2585,6682,2595,2597,2603,6703,2613,2614,2615,2620,6716,2622,2621,2625,6721,2626,2631,6737,2646,6748,2653,6752,6754,2659,6757,6760,2672,2674,6772,6774,6778,2685,2693,2697,2699,6796,2705,2708,6808,6810,6811,2717,2718,6817,2721,2730,6828,6830,6834,6835,6855,2760,2761,2766,2767,6864,2768,6868,6869,6870,2778,6875,6877,6878,2795,2800,2801,6900,2808,2809,2811,2812,2818,6916,6919,6924,6925,6926,2830,6929,2835,6931,2836,2838,2837,6938,6941,6948,2853,2858,2870,6967,2876,2880,6980,6985,2889,6990,2896,2897,6992,6993,2911,7008,2913,7007,7011,2922,2924,7023,7025,7026,2931,2936,7033,7034,2943,7040,2964,2965,2981,7086,2992,7091,2999,7098,7099,7100,7102,3008,3013,7113,7119,3028,7125,7129,3038,3045,7149,7150,3055,3056,7157,3068,3069,7165,7171,3077,3081,7181,7183,7185,3092,3095,3096,7193,7191,3105,7216,7218,7221,3126,7226,3132,7229,3139,7246,3154,7251,7252,7253,7254,7255,3159,7258,3167,3171,7272,7275,7279,7280,3186,3194,7290,7293,7295,7297,7302,3211,3212,7310,7311,7314,7315,7316,7324,7326,3231,3233,3236,7334,3244,3254,3267,3271,7370,7373,3278,7377,7378,7383,3288,7388,3293,7393,7394,3299,3302,3303,3310,7410,3320,3327,7424,3330,3339,7439,3346,3355,3358,3362,3364,7462,3367,3374,3376,7480,3387,3388,7485,7487,3394,3396,3399,7497,3406,3410,3414,7512,3418,7516,4752,7529,7532,3437,7534,3440,7538,3445,3446,7543,3447,7541,3451,7548,3453,7552,7553,3456,3460,7560,7563,7564,3471,7571,7573,3481,7578,3483,7581,7582,7599,3507,7604,3523,7620,7621,3525,7624,7625,7626,7629,3538,7636,7638,3542,3543,7641,3554,3568,7669,7671,3577,7673,7677,3588,3592,7693,3603,7701,3609,7705,7707,7711,3616,7713,3618,3620,3624,3629,7730,3637,7733,3643,7746,3651,7749,3655,7753,3658,7754,7758,3665,3666,3669,3674,7771,7774,7778,3684,3687,3699,3707,3710,3719,3722,7823,3728,3730,3732,3733,7830,7828,3756,3758,7858,7860,7863,3768,7871,3777,7874,3781,3789,7888,7894,7895,7897,3802,3806,7909,3813,3817,7914,3819,3818,3821,7924,7925,3835,7934,3842,3844,7943,3850,3852,7956,3863,7960,7959,3880,7981,7983,3892,3893,7990,3898,3904,8002,8003,3909,8006,3913,3919,3920,8016,8021,8023,3929,8026,3934,8031,8033,8036,3940,8042,3948,8045,3953,3954,3957,8053,3960,8057,8059,3969,3970,8076,8079,3985,8092,4002,8100,4010,4013,8110,8111,4017,4025,8125,4030,8127,4036,8132,4038,4039,8136,4040,8138,4043,8134,4051,4052,4053,4054,4056,8155,4062,4064,4065,4066,8163,8170,8173,4081,8179,4086,4091,8190
