Title,Values
Start Time,"0.0888075, 8.3336438"
25% prevalence rate time,"10.5696165, 14.7540868"
50% prevalence rate time,"12.6134104, 16.4851066"
Peak_Times,"15.3966635, 18.5676089"
Peak_Infections,"6584.0, 6057.0"
Total Infections,"146440574.0, 91178412.0"
Total Unique Infections,"9829, 8861"
Total Unique Recoveries,"9966.0, 9968.0"
