Title,Values
Start Time,"0.4471277, 13.3349094"
25% prevalence rate time,"12.609919, 23.1191942"
50% prevalence rate time,"14.5881533, 25.6726874"
Peak_Times,"17.7273662, 26.9187772"
Peak_Infections,"6704.0, 5171.0"
Total Infections,"130243155.0, 59155694.0"
Total Unique Infections,"9939, 7655"
Total Unique Recoveries,"9979.0, 9938.0"
