Title,Values
Start Time,"3.6679524, 3.8816023"
25% prevalence rate time,"20.9258024, 8.6142271"
50% prevalence rate time,"-1.0, 9.2750158"
Peak_Times,"25.9319723, 11.1525453"
Peak_Infections,"3726.0, 8301.0"
Total Infections,"41208512.0, 130829347.0"
Total Unique Infections,"6873, 9997"
Total Unique Recoveries,"9832.0, 9998.0"
