Title,Values
Start Time,"4.3734104, 8.3763668"
25% prevalence rate time,"14.7003478, 31.1804036"
50% prevalence rate time,"16.7316229, -1.0"
Peak_Times,"20.2070568, 35.5148856"
Peak_Infections,"6712.0, 3550.0"
Total Infections,"111824166.0, 37607268.0"
Total Unique Infections,"9938, 6671"
Total Unique Recoveries,"9970.0, 9822.0"
