Title,Values
Start Time,"0.306194, 15.0022246"
25% prevalence rate time,"15.5522848, 29.394211"
50% prevalence rate time,"17.5439283, -1.0"
Peak_Times,"20.5327519, 34.9225038"
Peak_Infections,"6725.0, 3801.0"
Total Infections,"117064332.0, 43033305.0"
Total Unique Infections,"9954, 6912"
Total Unique Recoveries,"9973.0, 9840.0"
