Title,Values
Start Time,"2.22395, 6.6670823"
25% prevalence rate time,"12.2900441, 12.2292483"
50% prevalence rate time,"14.6972873, 12.9486778"
Peak_Times,"16.8084402, 14.8517744"
Peak_Infections,"5766.0, 7783.0"
Total Infections,"116540891.0, 146852224.0"
Total Unique Infections,"9331, 9754"
Total Unique Recoveries,"9931.0, 9989.0"
