Title,Values
Start Time,"0.5953238, 11.6677202"
25% prevalence rate time,"11.6185602, 27.9187524"
50% prevalence rate time,"13.7166548, -1.0"
Peak_Times,"16.9847948, 32.400134"
Peak_Infections,"6779.0, 3933.0"
Total Infections,"111262954.0, 39900158.0"
Total Unique Infections,"9943, 6656"
Total Unique Recoveries,"9964.0, 9875.0"
