Title,Values
Start Time,"0.6846687, 10.0016206"
25% prevalence rate time,"13.9229546, 15.5595216"
50% prevalence rate time,"16.0962445, 16.3645364"
Peak_Times,"18.4020591, 18.0120171"
Peak_Infections,"6057.0, 7410.0"
Total Infections,"136169491.0, 125887688.0"
Total Unique Infections,"9614, 9506"
Total Unique Recoveries,"9959.0, 9992.0"
