Title,Values
Start Time,"1.9759144, 10.0014002"
25% prevalence rate time,"13.5456453, 26.7734083"
50% prevalence rate time,"15.5947531, -1.0"
Peak_Times,"19.159255, 31.5239702"
Peak_Infections,"6664.0, 3976.0"
Total Infections,"119191173.0, 45697828.0"
Total Unique Infections,"9934, 7090"
Total Unique Recoveries,"9968.0, 9840.0"
