Title,Values
Start Time,"0.8246668, 10.0001203"
25% prevalence rate time,"11.1606572, 18.7838746"
50% prevalence rate time,"13.1901613, 20.5908891"
Peak_Times,"16.4017514, 22.5547446"
Peak_Infections,"6769.0, 5636.0"
Total Infections,"142253628.0, 71155723.0"
Total Unique Infections,"9916, 8248"
Total Unique Recoveries,"9971.0, 9966.0"
