Title,Values
Start Time,"0.4548743, 10.000037"
25% prevalence rate time,"12.7452121, -1.0"
50% prevalence rate time,"14.763102, -1.0"
Peak_Times,"17.9780058, 47.5111992"
Peak_Infections,"6681.0, 2387.0"
Total Infections,"93180621.0, 20055006.0"
Total Unique Infections,"9956, 5406"
Total Unique Recoveries,"9975.0, 9604.0"
