Title,Values
Start Time,"0.8924003, 6.6774497"
25% prevalence rate time,"13.0930971, 22.3884625"
50% prevalence rate time,"15.1509059, -1.0"
Peak_Times,"18.7601981, 26.9966456"
Peak_Infections,"6676.0, 3794.0"
Total Infections,"128308548.0, 52250001.0"
Total Unique Infections,"9885, 7557"
Total Unique Recoveries,"9962.0, 9807.0"
