Title,Values
Start Time,"0.7506984, 1.4806553"
25% prevalence rate time,"10.9686752, 14.6499376"
50% prevalence rate time,"13.1784035, 17.2178292"
Peak_Times,"15.6477431, 18.7388112"
Peak_Infections,"6347.0, 5454.0"
Total Infections,"138589786.0, 89371212.0"
Total Unique Infections,"9788, 8772"
Total Unique Recoveries,"9963.0, 9933.0"
