Title,Values
Start Time,"0.3463207, 6.6685735"
25% prevalence rate time,"13.9435606, 20.7680367"
50% prevalence rate time,"15.9427596, -1.0"
Peak_Times,"19.4766882, 26.0403647"
Peak_Infections,"6567.0, 4215.0"
Total Infections,"133607507.0, 64103326.0"
Total Unique Infections,"9861, 7974"
Total Unique Recoveries,"9970.0, 9824.0"
