Title,Values
Start Time,"0.2028833, 15.000583"
25% prevalence rate time,"15.0224917, 26.5606459"
50% prevalence rate time,"17.1337396, -1.0"
Peak_Times,"20.598843, 30.8848768"
Peak_Infections,"6711.0, 4547.0"
Total Infections,"122918699.0, 51699063.0"
Total Unique Infections,"9946, 7364"
Total Unique Recoveries,"9971.0, 9912.0"
