Title,Values
Start Time,"1.2999297, 13.3340222"
25% prevalence rate time,"13.1249971, 34.6826431"
50% prevalence rate time,"15.1723036, -1.0"
Peak_Times,"18.5719653, 38.2321125"
Peak_Infections,"6678.0, 3088.0"
Total Infections,"102533125.0, 29650178.0"
Total Unique Infections,"9943, 6120"
Total Unique Recoveries,"9964.0, 9750.0"
