Title,Values
Start Time,"0.7364658, 15.0007093"
25% prevalence rate time,"10.7461177, -1.0"
50% prevalence rate time,"12.7987094, -1.0"
Peak_Times,"16.4709139, 15.0007093"
Peak_Infections,"6695.0, 1.0"
Total Infections,"79791124.0, 2575.0"
Total Unique Infections,"9947, 1"
Total Unique Recoveries,"9947.0, 4984.0"
