Title,Values
Start Time,"0.0469263, 15.0002738"
25% prevalence rate time,"14.4934318, 23.2692751"
50% prevalence rate time,"16.586661, 25.3636713"
Peak_Times,"20.0537781, 26.7062418"
Peak_Infections,"6657.0, 5356.0"
Total Infections,"135015130.0, 65063818.0"
Total Unique Infections,"9929, 7965"
Total Unique Recoveries,"9965.0, 9965.0"
