Rate of Infection per day,Rate of Recovery per dat
0.09523809523809523,0.07142857142857142
0.15557273976074068,0.07506960459144156
0.15111361711364,0.08846943423547332
0.27125070432916853,0.0709868547149266
0.204579167610951,0.07049809233963779
0.40206256694254533,0.05716701846442824
1.0449156104180184,0.0683022594917509
1.5821762166125257,0.07740815239744325
0.26882019263565504,0.09532966384573177
