Title,Values
Start Time,"0.2840929, 11.6669206"
25% prevalence rate time,"11.9330081, 17.2361222"
50% prevalence rate time,"13.9803293, 18.2073066"
Peak_Times,"16.9302119, 19.9064203"
Peak_Infections,"6662.0, 6697.0"
Total Infections,"149710512.0, 89474497.0"
Total Unique Infections,"9859, 8792"
Total Unique Recoveries,"9962.0, 9986.0"
