Title,Values
Start Time,"0.7443135, 13.3335245"
25% prevalence rate time,"11.3140896, 29.4759155"
50% prevalence rate time,"13.3882778, -1.0"
Peak_Times,"16.425177, 33.6556028"
Peak_Infections,"6765.0, 3648.0"
Total Infections,"108224399.0, 36020164.0"
Total Unique Infections,"9955, 6534"
Total Unique Recoveries,"9973.0, 9837.0"
