Title,Values
Start Time,"2.3123441, 3.5986366"
25% prevalence rate time,"15.321579, 10.5351947"
50% prevalence rate time,"-1.0, 11.5906431"
Peak_Times,"19.8463276, 14.2019908"
Peak_Infections,"4685.0, 7679.0"
Total Infections,"70779063.0, 152310695.0"
Total Unique Infections,"8344, 9944"
Total Unique Recoveries,"9929.0, 9989.0"
