Title,Values
Start Time,"2.419365, 3.7098114"
25% prevalence rate time,"13.4821615, 12.9545832"
50% prevalence rate time,"16.0590659, 14.5083227"
Peak_Times,"18.4355063, 16.8715782"
Peak_Infections,"5671.0, 6642.0"
Total Infections,"112752002.0, 132961693.0"
Total Unique Infections,"9250, 9627"
Total Unique Recoveries,"9928.0, 9975.0"
