Title,Values
Start Time,"0.05039, 13.3409921"
25% prevalence rate time,"15.5925523, 37.8188547"
50% prevalence rate time,"17.58494, -1.0"
Peak_Times,"21.1083002, 42.3027877"
Peak_Infections,"6765.0, 3208.0"
Total Infections,"100753162.0, 29364139.0"
Total Unique Infections,"9947, 6022"
Total Unique Recoveries,"9976.0, 9793.0"
