Title,Values
Start Time,"1.1716403, 8.3413516"
25% prevalence rate time,"12.8920737, 17.1415098"
50% prevalence rate time,"14.9476483, 18.8612785"
Peak_Times,"17.7487393, 20.8268711"
Peak_Infections,"6542.0, 5970.0"
Total Infections,"144433931.0, 89814239.0"
Total Unique Infections,"9820, 8812"
Total Unique Recoveries,"9963.0, 9972.0"
