Title,Values
Start Time,"3.0147401, 5.5431868"
25% prevalence rate time,"20.9335367, 13.3359317"
50% prevalence rate time,"-1.0, 14.5783993"
Peak_Times,"25.5519802, 17.1607059"
Peak_Infections,"4374.0, 7428.0"
Total Infections,"58540438.0, 141581958.0"
Total Unique Infections,"7823, 9966"
Total Unique Recoveries,"9898.0, 9986.0"
