Title,Values
Start Time,"0.0345852, 1.7858863"
25% prevalence rate time,"11.5055495, 12.6986182"
50% prevalence rate time,"13.6690024, 14.9894403"
Peak_Times,"16.1238079, 17.5818524"
Peak_Infections,"6119.0, 5849.0"
Total Infections,"130472672.0, 112103512.0"
Total Unique Infections,"9597, 9264"
Total Unique Recoveries,"9958.0, 9937.0"
