Title,Values
Start Time,"1.1855473, 1.3400836"
25% prevalence rate time,"15.6249874, 18.6472011"
50% prevalence rate time,"17.7271908, -1.0"
Peak_Times,"20.5672181, 23.6656441"
Peak_Infections,"6279.0, 4776.0"
Total Infections,"131792264.0, 85927242.0"
Total Unique Infections,"9715, 8715"
Total Unique Recoveries,"9954.0, 9891.0"
