Title,Values
Start Time,"0.5558505, 1.2596427"
25% prevalence rate time,"11.8185517, 11.0579173"
50% prevalence rate time,"14.3365872, 12.8139752"
Peak_Times,"16.09291, 15.4346914"
Peak_Infections,"5729.0, 6472.0"
Total Infections,"112756308.0, 132966232.0"
Total Unique Infections,"9301, 9636"
Total Unique Recoveries,"9942.0, 9964.0"
