Title,Values
Start Time,"1.8722324, 11.6778364"
25% prevalence rate time,"14.9954399, 23.4183679"
50% prevalence rate time,"17.0450813, -1.0"
Peak_Times,"19.9985215, 27.7003788"
Peak_Infections,"6747.0, 4721.0"
Total Infections,"134435379.0, 60623826.0"
Total Unique Infections,"9923, 7833"
Total Unique Recoveries,"9973.0, 9907.0"
