Title,Values
Start Time,"0.9411446, 3.2876148"
25% prevalence rate time,"13.617539, 10.6279021"
50% prevalence rate time,"17.0774243, 11.9970969"
Peak_Times,"18.2290565, 14.4464197"
Peak_Infections,"5128.0, 7205.0"
Total Infections,"87622486.0, 149382116.0"
Total Unique Infections,"8808, 9862"
Total Unique Recoveries,"9938.0, 9982.0"
