Title,Values
Start Time,"0.9326945, 1.6690589"
25% prevalence rate time,"11.8949482, 11.0319652"
50% prevalence rate time,"14.4359606, 12.5565399"
Peak_Times,"16.6002658, 14.8631598"
Peak_Infections,"5679.0, 6718.0"
Total Infections,"111198150.0, 137502327.0"
Total Unique Infections,"9254, 9689"
Total Unique Recoveries,"9943.0, 9982.0"
