Title,Values
Start Time,"0.4686995, 4.3103481"
25% prevalence rate time,"15.755358, -1.0"
50% prevalence rate time,"17.7570216, -1.0"
Peak_Times,"21.0593416, 4.3103481"
Peak_Infections,"6824.0, 1.0"
Total Infections,"80901531.0, 1.0"
Total Unique Infections,"9972, 1"
Total Unique Recoveries,"9972.0, 5018.0"
