Title,Values
Start Time,"0.2781671, 10.0022625"
25% prevalence rate time,"14.9944213, -1.0"
50% prevalence rate time,"16.963856, -1.0"
Peak_Times,"20.0047899, 10.0022625"
Peak_Infections,"6700.0, 1.0"
Total Infections,"79959446.0, 22.0"
Total Unique Infections,"9968, 1"
Total Unique Recoveries,"9968.0, 4989.0"
