Title,Values
Start Time,"0.5518167, 6.666697"
25% prevalence rate time,"12.4956918, -1.0"
50% prevalence rate time,"14.6488245, -1.0"
Peak_Times,"17.9928354, 6.666697"
Peak_Infections,"6669.0, 1.0"
Total Infections,"79092335.0, 662.0"
Total Unique Infections,"9941, 1"
Total Unique Recoveries,"9941.0, 4991.0"
