Title,Values
Start Time,"1.1446505, 1.7804392"
25% prevalence rate time,"13.3626294, 10.9658428"
50% prevalence rate time,"16.5853166, 12.4595009"
Peak_Times,"18.0463999, 15.164198"
Peak_Infections,"5346.0, 6957.0"
Total Infections,"93758122.0, 145547307.0"
Total Unique Infections,"8895, 9823"
Total Unique Recoveries,"9931.0, 9979.0"
