Title,Values
Start Time,"0.2121243, 1.4149082"
25% prevalence rate time,"13.837431, 5.1010579"
50% prevalence rate time,"-1.0, 5.8095163"
Peak_Times,"18.0901379, 7.6042235"
Peak_Infections,"4323.0, 8267.0"
Total Infections,"53405157.0, 143875868.0"
Total Unique Infections,"7609, 9998"
Total Unique Recoveries,"9871.0, 9998.0"
