Title,Values
Start Time,"1.2257614, 11.667068"
25% prevalence rate time,"12.1969567, 17.3070693"
50% prevalence rate time,"14.2412099, 18.2452769"
Peak_Times,"17.2271822, 20.018624"
Peak_Infections,"6666.0, 6710.0"
Total Infections,"149933800.0, 90365563.0"
Total Unique Infections,"9851, 8804"
Total Unique Recoveries,"9968.0, 9982.0"
