Title,Values
Start Time,"1.0865603, 1.8325551"
25% prevalence rate time,"11.6806568, 10.1731721"
50% prevalence rate time,"14.3083496, 11.7189165"
Peak_Times,"16.6106836, 13.9268463"
Peak_Infections,"5690.0, 6765.0"
Total Infections,"105557809.0, 142408599.0"
Total Unique Infections,"9147, 9764"
Total Unique Recoveries,"9943.0, 9978.0"
