Start Time,End Time,Status
0.0,64.394627,2.0
4.9053094,70.7411516,2.0
4.9947051,5.5054536,2.0
5.3164734,103.2705499,2.0
5.7808663,74.5942986,2.0
5.7894724,64.1011388,2.0
6.1239106,75.4972143,2.0
6.1691284,114.8791408,2.0
6.2675527,24.5007842,2.0
