Rate of Infection per day,Rate of Recovery per dat
0.16666666666666666,0.07142857142857142
0.17199620594949575,0.08450778649075644
0.17098494481903584,0.1729644869162135
0.21648867036486386,0.1259770571358557
0.16120013701921937,0.12921755535934532
0.10607606448841325,2.270966552791469
0.1066750000491796,0.4394232980661242
0.1023339815430633,0.42417929539829785
0.07099483328589473,0.13942872095451483
