Title,Values
Start Time,"1.5287162, 10.0009889"
25% prevalence rate time,"14.9866511, -1.0"
50% prevalence rate time,"17.0018561, -1.0"
Peak_Times,"20.3188119, 33.4469264"
Peak_Infections,"6640.0, 1253.0"
Total Infections,"92437241.0, 9405077.0"
Total Unique Infections,"9931, 3304"
Total Unique Recoveries,"9962.0, 9697.0"
