Title,Values
Start Time,"0.3573932, 10.0009036"
25% prevalence rate time,"11.9975325, -1.0"
50% prevalence rate time,"13.9553544, -1.0"
Peak_Times,"17.3103006, 30.9659644"
Peak_Infections,"6759.0, 553.0"
Total Infections,"86297363.0, 3236652.0"
Total Unique Infections,"9952, 1499"
Total Unique Recoveries,"9960.0, 9960.0"
