Title,Values
Start Time,"0.6365818, 10.0014406"
25% prevalence rate time,"12.8284944, -1.0"
50% prevalence rate time,"14.8069141, -1.0"
Peak_Times,"18.1883296, 35.1287992"
Peak_Infections,"6742.0, 2001.0"
Total Infections,"102558633.0, 19942897.0"
Total Unique Infections,"9937, 5133"
Total Unique Recoveries,"9972.0, 9634.0"
