Title,Values
Start Time,"0.7820605, 10.0001414"
25% prevalence rate time,"11.7792304, 17.2897835"
50% prevalence rate time,"13.7167206, -1.0"
Peak_Times,"16.5230533, 19.838181"
Peak_Infections,"6707.0, 4654.0"
Total Infections,"122618192.0, 49505992.0"
Total Unique Infections,"9765, 7325"
Total Unique Recoveries,"9970.0, 9970.0"
