Title,Values
Start Time,"0.0424601, 10.0015032"
25% prevalence rate time,"9.7360415, -1.0"
50% prevalence rate time,"11.7455419, -1.0"
Peak_Times,"15.079255, 29.5368031"
Peak_Infections,"6696.0, 2358.0"
Total Infections,"100466696.0, 18514479.0"
Total Unique Infections,"9941, 4781"
Total Unique Recoveries,"9976.0, 9787.0"
