Title,Values
Start Time,"1.3258945, 10.0002215"
25% prevalence rate time,"10.813382, -1.0"
50% prevalence rate time,"12.917618, -1.0"
Peak_Times,"16.2906572, 37.42366"
Peak_Infections,"6701.0, 204.0"
Total Infections,"81469690.0, 640186.0"
Total Unique Infections,"9955, 568"
Total Unique Recoveries,"9957.0, 9957.0"
