Title,Values
Start Time,"0.6233025, 10.0012574"
25% prevalence rate time,"12.4710957, -1.0"
50% prevalence rate time,"14.5646022, -1.0"
Peak_Times,"17.6784987, 28.7233039"
Peak_Infections,"6739.0, 2165.0"
Total Infections,"101247179.0, 17071965.0"
Total Unique Infections,"9938, 4447"
Total Unique Recoveries,"9969.0, 9819.0"
