Title,Values
Start Time,"0.0155822, 10.1463948"
25% prevalence rate time,"17.5296049, 23.9597982"
50% prevalence rate time,"19.6221488, 26.1067061"
Peak_Times,"22.9042097, 29.569835"
Peak_Infections,"6720.0, 6723.0"
Total Infections,"170529812.0, 118845112.0"
Total Unique Infections,"9965, 9950"
Total Unique Recoveries,"9965.0, 9950.0"
