Title,Values
Start Time,"1.747246, 10.5071664"
25% prevalence rate time,"18.4471754, 19.5060067"
50% prevalence rate time,"20.6250088, 20.7545717"
Peak_Times,"22.6774002, 22.862916"
Peak_Infections,"5793.0, 6491.0"
Total Infections,"116324686.0, 108775006.0"
Total Unique Infections,"9310, 9253"
Total Unique Recoveries,"9940.0, 9976.0"
