Title,Values
Start Time,"0.6398799, 10.0009495"
25% prevalence rate time,"10.807269, 15.1380271"
50% prevalence rate time,"12.7390244, 16.0045805"
Peak_Times,"16.1915362, 18.3540721"
Peak_Infections,"6717.0, 8008.0"
Total Infections,"182947493.0, 140103899.0"
Total Unique Infections,"9960, 9995"
Total Unique Recoveries,"9960.0, 9995.0"
