Title,Values
Start Time,"0.7717239, 10.0051302"
25% prevalence rate time,"11.4982693, 14.6142321"
50% prevalence rate time,"13.5802604, 15.4298026"
Peak_Times,"16.3306368, 17.3902608"
Peak_Infections,"6448.0, 7233.0"
Total Infections,"150589439.0, 113355685.0"
Total Unique Infections,"9765, 9298"
Total Unique Recoveries,"9955.0, 9990.0"
