Title,Values
Start Time,"0.9305543, 10.0249596"
25% prevalence rate time,"14.1079012, 27.0356935"
50% prevalence rate time,"16.1431803, -1.0"
Peak_Times,"19.661062, 32.5149108"
Peak_Infections,"6733.0, 4811.0"
Total Infections,"128615085.0, 61181526.0"
Total Unique Infections,"9946, 8089"
Total Unique Recoveries,"9972.0, 9910.0"
