Title,Values
Start Time,"1.6903771, 10.004104"
25% prevalence rate time,"12.2810563, 23.3941322"
50% prevalence rate time,"14.4210446, 25.2946717"
Peak_Times,"17.6476156, 28.6751139"
Peak_Infections,"6723.0, 6764.0"
Total Infections,"153648591.0, 106148661.0"
Total Unique Infections,"9964, 9965"
Total Unique Recoveries,"9964.0, 9965.0"
