Title,Values
Start Time,"0.5060037, 10.0315544"
25% prevalence rate time,"14.31629, -1.0"
50% prevalence rate time,"16.2632085, -1.0"
Peak_Times,"19.5889595, 42.4095604"
Peak_Infections,"6717.0, 1631.0"
Total Infections,"95320602.0, 13141092.0"
Total Unique Infections,"9951, 4251"
Total Unique Recoveries,"9971.0, 9401.0"
