Title,Values
Start Time,"0.448966, 10.0041488"
25% prevalence rate time,"15.4866996, 19.6493127"
50% prevalence rate time,"17.6178106, 21.8183794"
Peak_Times,"20.4730223, 24.4027775"
Peak_Infections,"6632.0, 6076.0"
Total Infections,"159383380.0, 108716005.0"
Total Unique Infections,"9904, 9431"
Total Unique Recoveries,"9963.0, 9943.0"
