Title,Values
Start Time,"0.8087823, 10.0019195"
25% prevalence rate time,"10.667398, -1.0"
50% prevalence rate time,"12.768607, -1.0"
Peak_Times,"16.188979, 28.6939198"
Peak_Infections,"6686.0, 2125.0"
Total Infections,"102609403.0, 19543551.0"
Total Unique Infections,"9931, 4902"
Total Unique Recoveries,"9969.0, 9714.0"
