Title,Values
Start Time,"0.5514762, 5.0391498"
25% prevalence rate time,"12.4892657, 10.299925"
50% prevalence rate time,"14.7242665, 11.1869038"
Peak_Times,"18.0237313, 13.4058745"
Peak_Infections,"6372.0, 7910.0"
Total Infections,"123922500.0, 185159197.0"
Total Unique Infections,"9748, 9970"
Total Unique Recoveries,"9969.0, 9996.0"
