Title,Values
Start Time,"0.4927215, 5.0077683"
25% prevalence rate time,"10.2796446, 10.9003957"
50% prevalence rate time,"12.3459629, 11.9093853"
Peak_Times,"15.5766566, 14.2064907"
Peak_Infections,"6745.0, 7714.0"
Total Infections,"164475834.0, 172095851.0"
Total Unique Infections,"9965, 9991"
Total Unique Recoveries,"9965.0, 9991.0"
