Title,Values
Start Time,"0.868149, 5.1498152"
25% prevalence rate time,"14.6094148, 36.113117"
50% prevalence rate time,"16.8215339, -1.0"
Peak_Times,"20.2803885, 38.0191164"
Peak_Infections,"6674.0, 2631.0"
Total Infections,"103943036.0, 26605079.0"
Total Unique Infections,"9944, 5851"
Total Unique Recoveries,"9976.0, 9679.0"
