Title,Values
Start Time,"0.0973081, 5.0577019"
25% prevalence rate time,"14.7791877, 21.3894975"
50% prevalence rate time,"16.8678187, -1.0"
Peak_Times,"19.9279431, 27.3081412"
Peak_Infections,"6549.0, 4964.0"
Total Infections,"143347526.0, 79228305.0"
Total Unique Infections,"9889, 8708"
Total Unique Recoveries,"9947.0, 9886.0"
