Title,Values
Start Time,"0.0009333, 5.0742824"
25% prevalence rate time,"12.1974135, 13.6062427"
50% prevalence rate time,"14.4747294, 15.275989"
Peak_Times,"16.2010208, 16.8111596"
Peak_Infections,"5772.0, 5777.0"
Total Infections,"106836025.0, 89114458.0"
Total Unique Infections,"9185, 8814"
Total Unique Recoveries,"9975.0, 9975.0"
