Title,Values
Start Time,"2.5309805, 5.2104753"
25% prevalence rate time,"13.4309891, 15.2146035"
50% prevalence rate time,"15.6116675, 16.6937091"
Peak_Times,"18.1401188, 18.6575897"
Peak_Infections,"6246.0, 6566.0"
Total Infections,"140463686.0, 118837787.0"
Total Unique Infections,"9684, 9447"
Total Unique Recoveries,"9958.0, 9974.0"
